state,district,ds,yhat,yhat_reconciled,yhat_lower,yhat_lower_reconciled,yhat_upper,yhat_upper_reconciled,avg_bio_share
Chhatisgarh,Raipur,2026-01-11,0.0,0.0,0.0,0.0,6.64465401216349e-09,0.0,1.0
Chhattisgarh,Balod,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.027667051604017563
Chhattisgarh,Balod,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.027667051604017563
Chhattisgarh,Balod,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.027667051604017563
Chhattisgarh,Balod,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.027667051604017563
Chhattisgarh,Baloda Bazar,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.05867773535905181
Chhattisgarh,Baloda Bazar,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.05867773535905181
Chhattisgarh,Baloda Bazar,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.05867773535905181
Chhattisgarh,Baloda Bazar,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.05867773535905181
Chhattisgarh,Balrampur,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.02334263835814051
Chhattisgarh,Balrampur,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.02334263835814051
Chhattisgarh,Balrampur,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.02334263835814051
Chhattisgarh,Balrampur,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.02334263835814051
Chhattisgarh,Bastar,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.03133828689064953
Chhattisgarh,Bastar,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.03133828689064953
Chhattisgarh,Bastar,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.03133828689064953
Chhattisgarh,Bastar,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.03133828689064953
Chhattisgarh,Bemetara,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.03452661308972252
Chhattisgarh,Bemetara,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.03452661308972252
Chhattisgarh,Bemetara,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.03452661308972252
Chhattisgarh,Bemetara,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.03452661308972252
Chhattisgarh,Bijapur,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.012864101042211265
Chhattisgarh,Bijapur,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.012864101042211265
Chhattisgarh,Bijapur,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.012864101042211265
Chhattisgarh,Bijapur,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.012864101042211265
Chhattisgarh,Bilaspur,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.07683580565745965
Chhattisgarh,Bilaspur,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.07683580565745965
Chhattisgarh,Bilaspur,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.07683580565745965
Chhattisgarh,Bilaspur,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.07683580565745965
Chhattisgarh,Dakshin Bastar Dantewada,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.009781745080980798
Chhattisgarh,Dakshin Bastar Dantewada,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.009781745080980798
Chhattisgarh,Dakshin Bastar Dantewada,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.009781745080980798
Chhattisgarh,Dakshin Bastar Dantewada,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.009781745080980798
Chhattisgarh,Dantewada,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.006701958327708919
Chhattisgarh,Dantewada,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.006701958327708919
Chhattisgarh,Dantewada,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.006701958327708919
Chhattisgarh,Dantewada,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.006701958327708919
Chhattisgarh,Dhamtari,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.030630658564232915
Chhattisgarh,Dhamtari,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.030630658564232915
Chhattisgarh,Dhamtari,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.030630658564232915
Chhattisgarh,Dhamtari,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.030630658564232915
Chhattisgarh,Durg,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.09099558154659705
Chhattisgarh,Durg,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.09099558154659705
Chhattisgarh,Durg,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.09099558154659705
Chhattisgarh,Durg,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.09099558154659705
Chhattisgarh,Gariyaband,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.017612077087430743
Chhattisgarh,Gariyaband,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.017612077087430743
Chhattisgarh,Gariyaband,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.017612077087430743
Chhattisgarh,Gariyaband,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.017612077087430743
Chhattisgarh,Gaurela-pendra-marwahi,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0006989633026246715
Chhattisgarh,Gaurela-pendra-marwahi,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0006989633026246715
Chhattisgarh,Gaurela-pendra-marwahi,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0006989633026246715
Chhattisgarh,Gaurela-pendra-marwahi,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0006989633026246715
Chhattisgarh,Gaurella Pendra Marwahi,2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,Gaurella Pendra Marwahi,2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,Gaurella Pendra Marwahi,2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,Gaurella Pendra Marwahi,2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,Janjgir - Champa,2026-01-11,0.0,0.0,0.0,0.0,1.887710122521568e-09,0.0,-7.219908592929867e-06
Chhattisgarh,Janjgir - Champa,2026-01-18,0.0,0.0,0.0,0.0,2.9671258330713747e-09,0.0,-7.219908592929867e-06
Chhattisgarh,Janjgir - Champa,2026-01-25,0.0,0.0,0.0,0.0,4.354376075891905e-09,0.0,-7.219908592929867e-06
Chhattisgarh,Janjgir - Champa,2026-02-01,0.0,0.0,0.0,0.0,6.669183855607981e-09,0.0,-7.219908592929867e-06
Chhattisgarh,Janjgir Champa,2026-01-11,0.0,0.0,0.0,0.0,2.0832154392677315e-09,0.0,-2.460062748827341e-05
Chhattisgarh,Janjgir Champa,2026-01-18,0.0,0.0,0.0,0.0,2.901195054462016e-09,0.0,-2.460062748827341e-05
Chhattisgarh,Janjgir Champa,2026-01-25,0.0,0.0,0.0,0.0,4.371389549330082e-09,0.0,-2.460062748827341e-05
Chhattisgarh,Janjgir Champa,2026-02-01,0.0,0.0,0.0,0.0,5.9617604620436865e-09,0.0,-2.460062748827341e-05
Chhattisgarh,Janjgir-champa,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.06532731390470232
Chhattisgarh,Janjgir-champa,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.06532731390470232
Chhattisgarh,Janjgir-champa,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.06532731390470232
Chhattisgarh,Janjgir-champa,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.06532731390470232
Chhattisgarh,Jashpur,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.03151144373759787
Chhattisgarh,Jashpur,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.03151144373759787
Chhattisgarh,Jashpur,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.03151144373759787
Chhattisgarh,Jashpur,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.03151144373759787
Chhattisgarh,Kabeerdham,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.01751036677103317
Chhattisgarh,Kabeerdham,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.01751036677103317
Chhattisgarh,Kabeerdham,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.01751036677103317
Chhattisgarh,Kabeerdham,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.01751036677103317
Chhattisgarh,Kanker,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.022225765971469306
Chhattisgarh,Kanker,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.022225765971469306
Chhattisgarh,Kanker,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.022225765971469306
Chhattisgarh,Kanker,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.022225765971469306
Chhattisgarh,Kawardha,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0240778966510573
Chhattisgarh,Kawardha,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0240778966510573
Chhattisgarh,Kawardha,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0240778966510573
Chhattisgarh,Kawardha,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0240778966510573
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,3.94963127506578e-05
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,3.94963127506578e-05
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,3.94963127506578e-05
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,3.94963127506578e-05
Chhattisgarh,Kondagaon,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.018461301633072448
Chhattisgarh,Kondagaon,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.018461301633072448
Chhattisgarh,Kondagaon,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.018461301633072448
Chhattisgarh,Kondagaon,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.018461301633072448
Chhattisgarh,Korba,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.04197216533873012
Chhattisgarh,Korba,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.04197216533873012
Chhattisgarh,Korba,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.04197216533873012
Chhattisgarh,Korba,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.04197216533873012
Chhattisgarh,Koriya,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.02121221734254502
Chhattisgarh,Koriya,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.02121221734254502
Chhattisgarh,Koriya,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.02121221734254502
Chhattisgarh,Koriya,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.02121221734254502
Chhattisgarh,Mahasamund,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.03301929001578755
Chhattisgarh,Mahasamund,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.03301929001578755
Chhattisgarh,Mahasamund,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.03301929001578755
Chhattisgarh,Mahasamund,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.03301929001578755
Chhattisgarh,ManendragarhChirmiriBharatpur,2025-07-14,14.666666666666666,10.267638806781749,7.450364135437656,5.2157487219323615,21.88296919789568,15.319528891631137,0.00022094093524626916
Chhattisgarh,ManendragarhChirmiriBharatpur,2025-07-21,14.666666666666666,10.267638806781749,7.450364135437656,5.2157487219323615,21.88296919789568,15.319528891631137,0.00022094093524626916
Chhattisgarh,ManendragarhChirmiriBharatpur,2025-07-28,14.666666666666666,10.267638806781749,7.450364135437656,5.2157487219323615,21.88296919789568,15.319528891631137,0.00022094093524626916
Chhattisgarh,ManendragarhChirmiriBharatpur,2025-08-04,14.666666666666666,10.267638806781749,7.450364135437656,5.2157487219323615,21.88296919789568,15.319528891631137,0.00022094093524626916
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2026-01-11,0.0,0.0,0.0,0.0,2.049336309148478e-09,0.0,-3.790072640401558e-05
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2026-01-18,0.0,0.0,0.0,0.0,3.126937522321486e-09,0.0,-3.790072640401558e-05
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2026-01-25,0.0,0.0,0.0,0.0,5.2557691402777245e-09,0.0,-3.790072640401558e-05
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2026-02-01,0.0,0.0,0.0,0.0,7.1070428924328095e-09,0.0,-3.790072640401558e-05
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,5.1475349626424404e-06
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,5.1475349626424404e-06
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,5.1475349626424404e-06
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,5.1475349626424404e-06
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0009953917499508982
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0009953917499508982
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0009953917499508982
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0009953917499508982
