timestamp,state,district,year,week_number,column,original_count,action
2026-01-09T21:27:07.166218,Chhattisgarh,Sakti,2025,48,enroll_child,2,suppressed
2026-01-09T21:27:07.166246,Chhattisgarh,Sakti,2025,51,enroll_child,3,suppressed
2026-01-09T21:27:07.166272,Chhattisgarh,Sakti,2025,52,enroll_child,4,suppressed
2026-01-09T21:27:07.166298,Chhattisgarh,Sakti,2026,1,enroll_child,3,suppressed
2026-01-09T21:27:07.166324,Chhattisgarh,Sarangarh-Bilaigarh,2025,36,enroll_child,2,suppressed
2026-01-09T21:27:07.166350,Chhattisgarh,Sarangarh-Bilaigarh,2025,37,enroll_child,1,suppressed
2026-01-09T21:27:07.166376,Chhattisgarh,Sarangarh-Bilaigarh,2025,38,enroll_child,1,suppressed
2026-01-09T21:27:07.166402,Chhattisgarh,Sarangarh-Bilaigarh,2025,43,enroll_child,2,suppressed
2026-01-09T21:27:07.166428,Chhattisgarh,Sarangarh-Bilaigarh,2025,44,enroll_child,1,suppressed
2026-01-09T21:27:07.166454,Chhattisgarh,Sarangarh-Bilaigarh,2025,45,enroll_child,4,suppressed
2026-01-09T21:27:07.166483,Chhattisgarh,Sarangarh-Bilaigarh,2025,46,enroll_child,3,suppressed
2026-01-09T21:27:07.166510,Chhattisgarh,Sarangarh-Bilaigarh,2025,47,enroll_child,2,suppressed
2026-01-09T21:27:07.166537,Chhattisgarh,Sarangarh-Bilaigarh,2025,51,enroll_child,1,suppressed
2026-01-09T21:27:07.166563,Chhattisgarh,Sarangarh-Bilaigarh,2025,52,enroll_child,3,suppressed
2026-01-09T21:27:07.166589,Chhattisgarh,Sarangarh-Bilaigarh,2026,1,enroll_child,4,suppressed
2026-01-09T21:27:07.166616,Chhattisgarh,Sukma,2025,40,enroll_child,3,suppressed
2026-01-09T21:27:07.166641,Chhattisgarh,Sukma,2025,43,enroll_child,5,suppressed
2026-01-09T21:27:07.166669,Chhattisgarh,Sukma,2025,48,enroll_child,8,suppressed
2026-01-09T21:27:07.166695,Chhattisgarh,Surguja,2025,40,enroll_child,3,suppressed
2026-01-09T21:27:07.166722,Chhattisgarh,Surguja,2025,48,enroll_child,9,suppressed
2026-01-09T21:27:07.166750,Chhattisgarh,Uttar Bastar Kanker,2025,36,enroll_child,8,suppressed
2026-01-09T21:27:07.166776,Chhattisgarh,Uttar Bastar Kanker,2025,39,enroll_child,5,suppressed
2026-01-09T21:27:07.166801,Chhattisgarh,Uttar Bastar Kanker,2025,40,enroll_child,1,suppressed
2026-01-09T21:27:07.166826,Chhattisgarh,Uttar Bastar Kanker,2025,43,enroll_child,2,suppressed
2026-01-09T21:27:07.166853,Chhattisgarh,Uttar Bastar Kanker,2025,45,enroll_child,8,suppressed
2026-01-09T21:27:07.166879,Chhattisgarh,Uttar Bastar Kanker,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.166905,Chhattisgarh,Uttar Bastar Kanker,2025,52,enroll_child,6,suppressed
2026-01-09T21:27:07.166931,Chhattisgarh,Uttar Bastar Kanker,2026,1,enroll_child,9,suppressed
2026-01-09T21:27:07.166956,Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025,36,enroll_child,2,suppressed
2026-01-09T21:27:07.167041,Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025,47,enroll_child,1,suppressed
2026-01-09T21:27:07.167079,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,36,enroll_child,4,suppressed
2026-01-09T21:27:07.167122,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,39,enroll_child,7,suppressed
2026-01-09T21:27:07.167342,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,40,enroll_child,1,suppressed
2026-01-09T21:27:07.167411,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,42,enroll_child,6,suppressed
2026-01-09T21:27:07.167447,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,43,enroll_child,3,suppressed
2026-01-09T21:27:07.167477,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,44,enroll_child,4,suppressed
2026-01-09T21:27:07.167504,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,45,enroll_child,4,suppressed
2026-01-09T21:27:07.167530,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,46,enroll_child,5,suppressed
2026-01-09T21:27:07.167557,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,47,enroll_child,3,suppressed
2026-01-09T21:27:07.167585,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,48,enroll_child,2,suppressed
2026-01-09T21:27:07.167615,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,51,enroll_child,1,suppressed
2026-01-09T21:27:07.167642,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025,52,enroll_child,4,suppressed
2026-01-09T21:27:07.167668,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2026,1,enroll_child,3,suppressed
2026-01-09T21:27:07.167694,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025,36,enroll_child,3,suppressed
2026-01-09T21:27:07.167721,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025,37,enroll_child,4,suppressed
2026-01-09T21:27:07.167747,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025,38,enroll_child,1,suppressed
2026-01-09T21:27:07.167773,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025,44,enroll_child,1,suppressed
2026-01-09T21:27:07.167800,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025,51,enroll_child,1,suppressed
2026-01-09T21:27:07.167840,Dadra and Nagar Haveli and Daman and Diu,Daman,2025,37,enroll_child,2,suppressed
2026-01-09T21:27:07.167868,Dadra and Nagar Haveli and Daman and Diu,Daman,2025,46,enroll_child,3,suppressed
2026-01-09T21:27:07.167896,Dadra and Nagar Haveli and Daman and Diu,Diu,2025,37,enroll_child,1,suppressed
2026-01-09T21:27:07.167922,Dadra and Nagar Haveli and Daman and Diu,Diu,2025,45,enroll_child,3,suppressed
2026-01-09T21:27:07.167948,Dadra and Nagar Haveli and Daman and Diu,Diu,2025,46,enroll_child,2,suppressed
2026-01-09T21:27:07.167975,Daman & Diu,Daman,2025,44,enroll_child,1,suppressed
2026-01-09T21:27:07.168001,Daman and Diu,Daman,2025,36,enroll_child,2,suppressed
2026-01-09T21:27:07.168027,Daman and Diu,Daman,2025,37,enroll_child,1,suppressed
2026-01-09T21:27:07.168053,Daman and Diu,Daman,2025,39,enroll_child,1,suppressed
2026-01-09T21:27:07.168079,Daman and Diu,Daman,2025,42,enroll_child,1,suppressed
2026-01-09T21:27:07.168105,Daman and Diu,Daman,2025,44,enroll_child,1,suppressed
2026-01-09T21:27:07.168133,Daman and Diu,Daman,2025,45,enroll_child,2,suppressed
2026-01-09T21:27:07.168158,Daman and Diu,Daman,2025,47,enroll_child,2,suppressed
2026-01-09T21:27:07.168185,Daman and Diu,Daman,2026,1,enroll_child,1,suppressed
2026-01-09T21:27:07.168210,Daman and Diu,Diu,2025,45,enroll_child,1,suppressed
2026-01-09T21:27:07.168236,Daman and Diu,Diu,2025,51,enroll_child,1,suppressed
2026-01-09T21:27:07.168262,Delhi,Central Delhi,2025,40,enroll_child,2,suppressed
2026-01-09T21:27:07.168288,Delhi,Central Delhi,2025,48,enroll_child,6,suppressed
2026-01-09T21:27:07.168314,Delhi,Central Delhi,2025,51,enroll_child,6,suppressed
2026-01-09T21:27:07.168340,Delhi,East Delhi,2025,40,enroll_child,2,suppressed
2026-01-09T21:27:07.168365,Delhi,Najafgarh,2025,36,enroll_child,1,suppressed
2026-01-09T21:27:07.168390,Delhi,Najafgarh,2025,37,enroll_child,3,suppressed
2026-01-09T21:27:07.168416,Delhi,Najafgarh,2025,39,enroll_child,1,suppressed
2026-01-09T21:27:07.168441,Delhi,Najafgarh,2025,46,enroll_child,2,suppressed
2026-01-09T21:27:07.168466,Delhi,Najafgarh,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.168491,Delhi,Najafgarh,2025,51,enroll_child,1,suppressed
2026-01-09T21:27:07.168517,Delhi,New Delhi,2025,36,enroll_child,5,suppressed
2026-01-09T21:27:07.168542,Delhi,New Delhi,2025,37,enroll_child,4,suppressed
2026-01-09T21:27:07.168567,Delhi,New Delhi,2025,38,enroll_child,4,suppressed
2026-01-09T21:27:07.168592,Delhi,New Delhi,2025,39,enroll_child,3,suppressed
2026-01-09T21:27:07.168617,Delhi,New Delhi,2025,42,enroll_child,3,suppressed
2026-01-09T21:27:07.168643,Delhi,New Delhi,2025,45,enroll_child,2,suppressed
2026-01-09T21:27:07.168668,Delhi,New Delhi,2025,46,enroll_child,7,suppressed
2026-01-09T21:27:07.168694,Delhi,New Delhi,2025,47,enroll_child,2,suppressed
2026-01-09T21:27:07.168720,Delhi,New Delhi,2025,48,enroll_child,2,suppressed
2026-01-09T21:27:07.168746,Delhi,New Delhi,2026,1,enroll_child,2,suppressed
2026-01-09T21:27:07.168771,Delhi,North Delhi,2025,40,enroll_child,6,suppressed
2026-01-09T21:27:07.168797,Delhi,North Delhi,2025,48,enroll_child,8,suppressed
2026-01-09T21:27:07.168823,Delhi,North East,2025,43,enroll_child,9,suppressed
2026-01-09T21:27:07.168850,Delhi,North East,2025,48,enroll_child,6,suppressed
2026-01-09T21:27:07.168875,Delhi,North East,2025,51,enroll_child,9,suppressed
2026-01-09T21:27:07.168901,Delhi,North East Delhi,2025,40,enroll_child,9,suppressed
2026-01-09T21:27:07.168927,Delhi,North West Delhi,2025,40,enroll_child,8,suppressed
2026-01-09T21:27:07.168952,Delhi,Shahdara,2025,39,enroll_child,7,suppressed
2026-01-09T21:27:07.168977,Delhi,Shahdara,2025,42,enroll_child,8,suppressed
2026-01-09T21:27:07.169015,Delhi,Shahdara,2025,43,enroll_child,3,suppressed
2026-01-09T21:27:07.169040,Delhi,Shahdara,2025,44,enroll_child,9,suppressed
2026-01-09T21:27:07.169064,Delhi,Shahdara,2025,47,enroll_child,6,suppressed
2026-01-09T21:27:07.169089,Delhi,Shahdara,2025,51,enroll_child,1,suppressed
2026-01-09T21:27:07.169114,Delhi,South Delhi,2025,40,enroll_child,9,suppressed
2026-01-09T21:27:07.169141,Delhi,South East Delhi,2025,36,enroll_child,3,suppressed
2026-01-09T21:27:07.169167,Delhi,South East Delhi,2025,37,enroll_child,1,suppressed
2026-01-09T21:27:07.169191,Delhi,South East Delhi,2025,42,enroll_child,3,suppressed
2026-01-09T21:27:07.169216,Delhi,South East Delhi,2025,45,enroll_child,1,suppressed
2026-01-09T21:27:07.169241,Delhi,South East Delhi,2026,1,enroll_child,1,suppressed
2026-01-09T21:27:07.169267,Delhi,South West Delhi,2025,40,enroll_child,3,suppressed
2026-01-09T21:27:07.169291,Delhi,South West Delhi,2025,48,enroll_child,8,suppressed
2026-01-09T21:27:07.169317,Delhi,West Delhi,2025,40,enroll_child,5,suppressed
2026-01-09T21:27:07.169343,Goa,North Goa,2025,39,enroll_child,9,suppressed
2026-01-09T21:27:07.169368,Goa,North Goa,2025,40,enroll_child,2,suppressed
2026-01-09T21:27:07.169394,Goa,North Goa,2025,43,enroll_child,2,suppressed
2026-01-09T21:27:07.169419,Goa,North Goa,2025,47,enroll_child,3,suppressed
2026-01-09T21:27:07.169444,Goa,North Goa,2025,51,enroll_child,1,suppressed
2026-01-09T21:27:07.169469,Goa,North Goa,2025,52,enroll_child,8,suppressed
2026-01-09T21:27:07.169495,Goa,North Goa,2026,1,enroll_child,3,suppressed
2026-01-09T21:27:07.169521,Goa,South Goa,2025,38,enroll_child,3,suppressed
2026-01-09T21:27:07.169548,Goa,South Goa,2025,39,enroll_child,5,suppressed
2026-01-09T21:27:07.169573,Goa,South Goa,2025,40,enroll_child,3,suppressed
2026-01-09T21:27:07.169598,Goa,South Goa,2025,42,enroll_child,9,suppressed
2026-01-09T21:27:07.169624,Goa,South Goa,2025,47,enroll_child,4,suppressed
2026-01-09T21:27:07.169650,Goa,South Goa,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.169675,Goa,South Goa,2025,51,enroll_child,2,suppressed
2026-01-09T21:27:07.169700,Goa,South Goa,2025,52,enroll_child,7,suppressed
2026-01-09T21:27:07.169725,Goa,South Goa,2026,1,enroll_child,3,suppressed
2026-01-09T21:27:07.169751,Gujarat,Ahmadabad,2025,43,enroll_child,2,suppressed
2026-01-09T21:27:07.169777,Gujarat,Ahmadabad,2025,48,enroll_child,7,suppressed
2026-01-09T21:27:07.169803,Gujarat,Ahmadabad,2025,51,enroll_child,4,suppressed
2026-01-09T21:27:07.169837,Gujarat,Amreli,2025,40,enroll_child,1,suppressed
2026-01-09T21:27:07.169864,Gujarat,Amreli,2025,43,enroll_child,4,suppressed
2026-01-09T21:27:07.169890,Gujarat,Amreli,2025,44,enroll_child,9,suppressed
2026-01-09T21:27:07.169917,Gujarat,Amreli,2025,48,enroll_child,3,suppressed
2026-01-09T21:27:07.169943,Gujarat,Anand,2025,40,enroll_child,1,suppressed
2026-01-09T21:27:07.169969,Gujarat,Anand,2025,48,enroll_child,6,suppressed
2026-01-09T21:27:07.169994,Gujarat,Arvalli,2025,40,enroll_child,1,suppressed
2026-01-09T21:27:07.170020,Gujarat,Arvalli,2025,42,enroll_child,9,suppressed
2026-01-09T21:27:07.170049,Gujarat,Arvalli,2025,43,enroll_child,3,suppressed
2026-01-09T21:27:07.170075,Gujarat,Arvalli,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.170101,Gujarat,Arvalli,2025,51,enroll_child,2,suppressed
2026-01-09T21:27:07.170126,Gujarat,Arvalli,2026,1,enroll_child,8,suppressed
2026-01-09T21:27:07.170154,Gujarat,Banas Kantha,2025,36,enroll_child,3,suppressed
2026-01-09T21:27:07.170179,Gujarat,Banas Kantha,2025,37,enroll_child,4,suppressed
2026-01-09T21:27:07.170205,Gujarat,Banas Kantha,2025,38,enroll_child,7,suppressed
2026-01-09T21:27:07.170231,Gujarat,Banas Kantha,2025,39,enroll_child,4,suppressed
2026-01-09T21:27:07.170257,Gujarat,Banas Kantha,2025,42,enroll_child,3,suppressed
2026-01-09T21:27:07.170283,Gujarat,Banas Kantha,2025,43,enroll_child,1,suppressed
2026-01-09T21:27:07.170309,Gujarat,Banas Kantha,2025,44,enroll_child,3,suppressed
2026-01-09T21:27:07.170334,Gujarat,Banas Kantha,2025,46,enroll_child,2,suppressed
2026-01-09T21:27:07.170361,Gujarat,Banas Kantha,2025,47,enroll_child,4,suppressed
2026-01-09T21:27:07.170387,Gujarat,Banas Kantha,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.170413,Gujarat,Banas Kantha,2025,51,enroll_child,1,suppressed
2026-01-09T21:27:07.170438,Gujarat,Banas Kantha,2025,52,enroll_child,1,suppressed
2026-01-09T21:27:07.170463,Gujarat,Banaskantha,2025,40,enroll_child,8,suppressed
2026-01-09T21:27:07.170490,Gujarat,Bharuch,2025,40,enroll_child,2,suppressed
2026-01-09T21:27:07.170516,Gujarat,Bharuch,2025,43,enroll_child,6,suppressed
2026-01-09T21:27:07.170541,Gujarat,Bharuch,2025,48,enroll_child,8,suppressed
2026-01-09T21:27:07.170566,Gujarat,Bhavnagar,2025,40,enroll_child,2,suppressed
2026-01-09T21:27:07.170592,Gujarat,Bhavnagar,2025,48,enroll_child,3,suppressed
2026-01-09T21:27:07.170618,Gujarat,Botad,2025,43,enroll_child,1,suppressed
2026-01-09T21:27:07.170643,Gujarat,Botad,2025,44,enroll_child,3,suppressed
2026-01-09T21:27:07.170670,Gujarat,Botad,2025,45,enroll_child,4,suppressed
2026-01-09T21:27:07.170696,Gujarat,Botad,2025,47,enroll_child,8,suppressed
2026-01-09T21:27:07.170723,Gujarat,Botad,2025,48,enroll_child,3,suppressed
2026-01-09T21:27:07.170750,Gujarat,Botad,2025,51,enroll_child,4,suppressed
2026-01-09T21:27:07.170776,Gujarat,Botad,2025,52,enroll_child,5,suppressed
2026-01-09T21:27:07.170802,Gujarat,Botad,2026,1,enroll_child,4,suppressed
2026-01-09T21:27:07.170828,Gujarat,Chhotaudepur,2025,43,enroll_child,4,suppressed
2026-01-09T21:27:07.170853,Gujarat,Chhotaudepur,2025,44,enroll_child,7,suppressed
2026-01-09T21:27:07.170878,Gujarat,Chhotaudepur,2025,48,enroll_child,7,suppressed
2026-01-09T21:27:07.170904,Gujarat,Chhotaudepur,2025,51,enroll_child,4,suppressed
2026-01-09T21:27:07.170931,Gujarat,Dahod,2025,40,enroll_child,3,suppressed
2026-01-09T21:27:07.170957,Gujarat,Devbhumi Dwarka,2025,43,enroll_child,2,suppressed
2026-01-09T21:27:07.170984,Gujarat,Devbhumi Dwarka,2025,44,enroll_child,8,suppressed
2026-01-09T21:27:07.171010,Gujarat,Devbhumi Dwarka,2025,47,enroll_child,6,suppressed
2026-01-09T21:27:07.171035,Gujarat,Devbhumi Dwarka,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.171060,Gujarat,Devbhumi Dwarka,2025,51,enroll_child,5,suppressed
2026-01-09T21:27:07.171086,Gujarat,Dohad,2025,40,enroll_child,1,suppressed
2026-01-09T21:27:07.171112,Gujarat,Dohad,2025,43,enroll_child,3,suppressed
2026-01-09T21:27:07.171138,Gujarat,Dohad,2025,48,enroll_child,5,suppressed
2026-01-09T21:27:07.171164,Gujarat,Dohad,2025,51,enroll_child,8,suppressed
2026-01-09T21:27:07.171189,Gujarat,Gandhinagar,2025,40,enroll_child,1,suppressed
2026-01-09T21:27:07.171214,Gujarat,Gandhinagar,2025,48,enroll_child,7,suppressed
2026-01-09T21:27:07.171239,Gujarat,Gir Somnath,2025,43,enroll_child,7,suppressed
2026-01-09T21:27:07.171263,Gujarat,Gir Somnath,2025,48,enroll_child,9,suppressed
2026-01-09T21:27:07.171288,Gujarat,Gir Somnath,2025,51,enroll_child,2,suppressed
2026-01-09T21:27:07.171313,Gujarat,Jamnagar,2025,40,enroll_child,3,suppressed
2026-01-09T21:27:07.171338,Gujarat,Jamnagar,2025,48,enroll_child,8,suppressed
2026-01-09T21:27:07.171364,Gujarat,Kachchh,2025,40,enroll_child,6,suppressed
2026-01-09T21:27:07.171389,Gujarat,Kheda,2025,40,enroll_child,3,suppressed
2026-01-09T21:27:07.171413,Gujarat,Kheda,2025,43,enroll_child,9,suppressed
2026-01-09T21:27:07.171438,Gujarat,Kheda,2025,48,enroll_child,9,suppressed
2026-01-09T21:27:07.171464,Gujarat,Mahesana,2025,48,enroll_child,7,suppressed
2026-01-09T21:27:07.171489,Gujarat,Mahisagar,2025,43,enroll_child,4,suppressed
2026-01-09T21:27:07.171515,Gujarat,Mahisagar,2025,44,enroll_child,8,suppressed
2026-01-09T21:27:07.171540,Gujarat,Mahisagar,2025,51,enroll_child,3,suppressed
2026-01-09T21:27:07.171565,Gujarat,Mahisagar,2026,1,enroll_child,7,suppressed
2026-01-09T21:27:07.171590,Gujarat,Morbi,2025,40,enroll_child,1,suppressed
2026-01-09T21:27:07.171614,Gujarat,Morbi,2025,43,enroll_child,3,suppressed
2026-01-09T21:27:07.171639,Gujarat,Morbi,2025,48,enroll_child,4,suppressed
2026-01-09T21:27:07.171665,Gujarat,Narmada,2025,38,enroll_child,5,suppressed
2026-01-09T21:27:07.171689,Gujarat,Narmada,2025,39,enroll_child,6,suppressed
2026-01-09T21:27:07.171714,Gujarat,Narmada,2025,43,enroll_child,4,suppressed
2026-01-09T21:27:07.171739,Gujarat,Narmada,2025,44,enroll_child,3,suppressed
2026-01-09T21:27:07.171764,Gujarat,Narmada,2025,45,enroll_child,8,suppressed
2026-01-09T21:27:07.171790,Gujarat,Narmada,2025,46,enroll_child,8,suppressed
2026-01-09T21:27:07.171821,Gujarat,Narmada,2025,47,enroll_child,6,suppressed
2026-01-09T21:27:07.171850,Gujarat,Narmada,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.171878,Gujarat,Narmada,2025,51,enroll_child,3,suppressed
2026-01-09T21:27:07.171904,Gujarat,Narmada,2025,52,enroll_child,6,suppressed
2026-01-09T21:27:07.171930,Gujarat,Narmada,2026,1,enroll_child,6,suppressed
2026-01-09T21:27:07.171957,Gujarat,Navsari,2025,36,enroll_child,9,suppressed
2026-01-09T21:27:07.171984,Gujarat,Navsari,2025,42,enroll_child,5,suppressed
2026-01-09T21:27:07.172011,Gujarat,Navsari,2025,43,enroll_child,3,suppressed
2026-01-09T21:27:07.172143,Gujarat,Navsari,2025,44,enroll_child,7,suppressed
2026-01-09T21:27:07.172251,Gujarat,Navsari,2025,45,enroll_child,6,suppressed
2026-01-09T21:27:07.172303,Gujarat,Navsari,2025,47,enroll_child,9,suppressed
2026-01-09T21:27:07.172341,Gujarat,Navsari,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.172370,Gujarat,Navsari,2025,51,enroll_child,3,suppressed
2026-01-09T21:27:07.172400,Gujarat,Navsari,2026,1,enroll_child,5,suppressed
2026-01-09T21:27:07.172426,Gujarat,Panch Mahals,2025,36,enroll_child,1,suppressed
2026-01-09T21:27:07.172453,Gujarat,Panch Mahals,2025,39,enroll_child,3,suppressed
2026-01-09T21:27:07.172560,Gujarat,Panch Mahals,2025,45,enroll_child,1,suppressed
2026-01-09T21:27:07.172596,Gujarat,Panch Mahals,2025,46,enroll_child,2,suppressed
2026-01-09T21:27:07.172625,Gujarat,Panch Mahals,2025,47,enroll_child,1,suppressed
2026-01-09T21:27:07.172661,Gujarat,Panch Mahals,2025,52,enroll_child,1,suppressed
2026-01-09T21:27:07.172688,Gujarat,Panch Mahals,2026,1,enroll_child,1,suppressed
2026-01-09T21:27:07.172714,Gujarat,Panchmahals,2025,40,enroll_child,2,suppressed
2026-01-09T21:27:07.172740,Gujarat,Patan,2025,43,enroll_child,5,suppressed
2026-01-09T21:27:07.172766,Gujarat,Porbandar,2025,39,enroll_child,7,suppressed
2026-01-09T21:27:07.172792,Gujarat,Porbandar,2025,40,enroll_child,1,suppressed
2026-01-09T21:27:07.172818,Gujarat,Porbandar,2025,43,enroll_child,2,suppressed
2026-01-09T21:27:07.172844,Gujarat,Porbandar,2025,45,enroll_child,7,suppressed
2026-01-09T21:27:07.172869,Gujarat,Porbandar,2025,47,enroll_child,9,suppressed
2026-01-09T21:27:07.172894,Gujarat,Porbandar,2025,48,enroll_child,2,suppressed
2026-01-09T21:27:07.172921,Gujarat,Porbandar,2025,51,enroll_child,3,suppressed
2026-01-09T21:27:07.172947,Gujarat,Porbandar,2025,52,enroll_child,6,suppressed
2026-01-09T21:27:07.172972,Gujarat,Porbandar,2026,1,enroll_child,3,suppressed
2026-01-09T21:27:07.172997,Gujarat,Rajkot,2025,40,enroll_child,3,suppressed
2026-01-09T21:27:07.173023,Gujarat,Sabar Kantha,2025,36,enroll_child,4,suppressed
2026-01-09T21:27:07.173048,Gujarat,Sabar Kantha,2025,37,enroll_child,6,suppressed
2026-01-09T21:27:07.173072,Gujarat,Sabar Kantha,2025,38,enroll_child,4,suppressed
2026-01-09T21:27:07.173097,Gujarat,Sabar Kantha,2025,42,enroll_child,1,suppressed
2026-01-09T21:27:07.173122,Gujarat,Sabar Kantha,2025,44,enroll_child,3,suppressed
2026-01-09T21:27:07.173147,Gujarat,Sabar Kantha,2025,46,enroll_child,5,suppressed
2026-01-09T21:27:07.173173,Gujarat,Sabar Kantha,2025,47,enroll_child,1,suppressed
2026-01-09T21:27:07.173199,Gujarat,Sabar Kantha,2025,52,enroll_child,2,suppressed
2026-01-09T21:27:07.173225,Gujarat,Sabar Kantha,2026,1,enroll_child,2,suppressed
2026-01-09T21:27:07.173250,Gujarat,Sabarkantha,2025,48,enroll_child,7,suppressed
2026-01-09T21:27:07.173275,Gujarat,Surat,2025,40,enroll_child,2,suppressed
2026-01-09T21:27:07.173300,Gujarat,Surendra Nagar,2025,40,enroll_child,1,suppressed
2026-01-09T21:27:07.173326,Gujarat,Surendranagar,2025,36,enroll_child,2,suppressed
2026-01-09T21:27:07.173351,Gujarat,Surendranagar,2025,38,enroll_child,3,suppressed
2026-01-09T21:27:07.173377,Gujarat,Surendranagar,2025,39,enroll_child,1,suppressed
2026-01-09T21:27:07.173402,Gujarat,Surendranagar,2025,42,enroll_child,1,suppressed
2026-01-09T21:27:07.173427,Gujarat,Surendranagar,2025,44,enroll_child,2,suppressed
2026-01-09T21:27:07.173451,Gujarat,Surendranagar,2025,46,enroll_child,5,suppressed
2026-01-09T21:27:07.173477,Gujarat,Surendranagar,2025,47,enroll_child,2,suppressed
2026-01-09T21:27:07.173503,Gujarat,Surendranagar,2025,51,enroll_child,2,suppressed
2026-01-09T21:27:07.173527,Gujarat,Surendranagar,2026,1,enroll_child,1,suppressed
2026-01-09T21:27:07.173551,Gujarat,Tapi,2025,43,enroll_child,2,suppressed
2026-01-09T21:27:07.173575,Gujarat,Tapi,2025,44,enroll_child,5,suppressed
2026-01-09T21:27:07.173600,Gujarat,Tapi,2025,45,enroll_child,6,suppressed
2026-01-09T21:27:07.173625,Gujarat,Tapi,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.173651,Gujarat,Tapi,2025,51,enroll_child,4,suppressed
2026-01-09T21:27:07.173676,Gujarat,Tapi,2026,1,enroll_child,1,suppressed
2026-01-09T21:27:07.173701,Gujarat,The Dangs,2025,43,enroll_child,2,suppressed
2026-01-09T21:27:07.173727,Gujarat,The Dangs,2025,45,enroll_child,4,suppressed
2026-01-09T21:27:07.173752,Gujarat,The Dangs,2025,46,enroll_child,8,suppressed
2026-01-09T21:27:07.173777,Gujarat,The Dangs,2025,47,enroll_child,4,suppressed
2026-01-09T21:27:07.173803,Gujarat,The Dangs,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.173827,Gujarat,The Dangs,2025,51,enroll_child,1,suppressed
2026-01-09T21:27:07.173852,Gujarat,The Dangs,2025,52,enroll_child,7,suppressed
2026-01-09T21:27:07.173879,Gujarat,The Dangs,2026,1,enroll_child,1,suppressed
2026-01-09T21:27:07.173907,Gujarat,Valsad,2025,48,enroll_child,9,suppressed
2026-01-09T21:27:07.173933,Haryana,Ambala,2025,36,enroll_child,9,suppressed
2026-01-09T21:27:07.173958,Haryana,Ambala,2025,37,enroll_child,8,suppressed
2026-01-09T21:27:07.173983,Haryana,Ambala,2025,43,enroll_child,3,suppressed
2026-01-09T21:27:07.174009,Haryana,Ambala,2025,46,enroll_child,7,suppressed
2026-01-09T21:27:07.174034,Haryana,Ambala,2025,47,enroll_child,5,suppressed
2026-01-09T21:27:07.174058,Haryana,Ambala,2025,51,enroll_child,1,suppressed
2026-01-09T21:27:07.174083,Haryana,Ambala,2025,52,enroll_child,4,suppressed
2026-01-09T21:27:07.174108,Haryana,Ambala,2026,1,enroll_child,2,suppressed
2026-01-09T21:27:07.174133,Haryana,Bhiwani,2025,39,enroll_child,8,suppressed
2026-01-09T21:27:07.174158,Haryana,Bhiwani,2025,43,enroll_child,7,suppressed
2026-01-09T21:27:07.174183,Haryana,Bhiwani,2025,47,enroll_child,4,suppressed
2026-01-09T21:27:07.174208,Haryana,Bhiwani,2025,48,enroll_child,1,suppressed
2026-01-09T21:27:07.174233,Haryana,Bhiwani,2025,51,enroll_child,6,suppressed
2026-01-09T21:27:07.174257,Haryana,Bhiwani,2026,1,enroll_child,9,suppressed
2026-01-09T21:27:07.174291,Haryana,Charkhi Dadri,2025,37,enroll_child,1,suppressed
2026-01-09T21:27:07.174319,Haryana,Charkhi Dadri,2025,38,enroll_child,1,suppressed
2026-01-09T21:27:07.174345,Haryana,Charkhi Dadri,2025,42,enroll_child,1,suppressed
2026-01-09T21:27:07.174371,Haryana,Charkhi Dadri,2025,44,enroll_child,6,suppressed
